Date,Open,High,Low,Close,SMAVG5,SMAVG10,SMAVG30,Volume
2005-12-16,1181.95,1197.33,1177.53,1187.31,1183.74,1157.63,1151.73,303580000
2005-12-23,1188.24,1192.43,1178.46,1189.41,1187.15,1164.98,1153.51,207460000
2005-12-30,1189.87,1193.6,1165.88,1169.14,1182.8,1170.9,1154.67,152950000
2006-01-06,1169.61,1204.78,1166.11,1203.61,1186.1,1178.76,1156.96,235850000
2006-01-13,1203.15,1212.23,1199.89,1204.55,1190.8,1184.63,1158.76,223500000
2006-01-20,1204.55,1206.88,1177.99,1178.46,1189.03,1186.38,1160.47,320729984
2006-01-27,1178.92,1202.45,1176.13,1201.29,1191.41,1189.28,1162.81,345080000
2006-02-03,1201.05,1203.61,1177.29,1179.16,1193.41,1188.11,1163.89,340100000
2006-02-10,1179.39,1190.57,1170.07,1181.72,1189.03,1187.57,1164.59,302710016
2006-02-17,1181.72,1204.55,1174.5,1201.05,1188.33,1189.57,1165.76,330169984
2006-02-24,1200.35,1207.81,1195.46,1204.78,1193.6,1191.32,1167.06,169040000
2006-03-03,1204.78,1211.07,1192.67,1198.72,1193.09,1192.25,1168.38,293080000
2006-03-10,1198.96,1203.15,1182.18,1195.2,1196.3,1194.85,1169.54,303070016
2006-03-17,1194.97,1221.55,1194.51,1217.85,1203.52,1196.28,1171.68,283409984
2006-03-24,1217.85,1221.55,1206.07,1213.46,1206,1197.17,1174.24,274649984
2006-03-31,1213.69,1219.47,1201.91,1204.68,1205.98,1199.79,1176.07,309660000
2006-04-07,1208.15,1223.86,1202.83,1205.37,1207.31,1200.2,1177.22,305160000
2006-04-14,1205.14,1209.76,1191.74,1196.36,1207.55,1201.92,1178.27,208480000
2006-04-21,1196.36,1224.55,1189.2,1217.39,1207.45,1205.49,1180.7,402520000
2006-04-28,1216.7,1222.01,1201.91,1216.47,1208.05,1207.03,1182.67,384640000
2006-05-05,1218.78,1230.56,1208.15,1228.48,1212.81,1209.4,1186.11,280470016
2006-05-12,1228.71,1230.33,1195.67,1196.36,1211.01,1209.16,1188.8,296689984
2006-05-19,1191.51,1203.06,1163.08,1174.64,1206.67,1207.11,1190.95,503260000
2006-05-26,1174.64,1186.19,1152.45,1185.73,1200.34,1203.89,1192.98,513280000
2006-06-02,1182.96,1196.13,1161,1190.81,1195.2,1201.63,1194.47,324820000
2006-06-09,1190.35,1191.05,1141.76,1156.19,1180.75,1196.78,1194.32,625689984
2006-06-16,1156.19,1164.67,1126.4,1154.82,1172.44,1191.72,1193.73,673990016
2006-06-23,1155.73,1162.61,1143.13,1150.69,1167.65,1187.16,1192.39,365500000
2006-06-30,1150.92,1179.79,1142.44,1172.69,1165.04,1182.69,1191.91,335040000
2006-07-07,1174.75,1182.31,1164.9,1168.56,1160.59,1177.9,1191.5,226510000
2006-07-14,1168.11,1176.58,1131.9,1138.55,1157.06,1168.9,1189.87,423030016
2006-07-21,1139.24,1163.07,1128.24,1140.84,1154.27,1163.35,1188.25,553470016
2006-07-28,1140.61,1178.65,1139.69,1177.04,1159.54,1163.59,1188.52,442350016
2006-08-04,1176.58,1189.42,1164.21,1178.65,1160.73,1162.88,1187.69,339649984
2006-08-11,1178.42,1180.71,1157.11,1166.04,1160.22,1160.41,1186.4,332070016
2006-08-18,1167.88,1198.58,1164.67,1197.89,1172.09,1164.58,1187.05,327329984
2006-08-25,1197.44,1197.66,1183.69,1189.19,1181.76,1168.01,1186.65,269350016
2006-09-01,1189.42,1204.31,1186.44,1202.93,1186.94,1173.24,1187.44,251940000
2006-09-08,1202.25,1206.83,1185.06,1190.77,1189.36,1175.05,1187.74,237560000
2006-09-15,1191.22,1214.62,1183.5,1210.53,1198.26,1179.24,1188.06,335870016
2006-09-22,1209.85,1217.57,1200.31,1204.85,1199.65,1185.87,1188.06,386420000
2006-09-29,1204.62,1227.11,1200.76,1222.57,1206.33,1194.05,1188.85,355350016
2006-10-06,1222.8,1238.7,1213.94,1234.61,1212.66,1199.8,1190.17,332100000
2006-10-13,1233.7,1249.15,1227.57,1248.01,1224.11,1206.74,1191.17,314830016
2006-10-20,1247.78,1254.14,1239.38,1249.37,1231.88,1215.07,1192.37,332680000
2006-10-27,1249.15,1270.27,1244.83,1258.23,1242.56,1221.11,1194.15,347440000
2006-11-03,1257.78,1260.73,1240.74,1243.47,1246.74,1226.53,1195.42,336070016
2006-11-10,1243.92,1266.41,1242.33,1258.23,1251.46,1232.06,1197.49,359140000
2006-11-17,1258.46,1279.36,1256.19,1276.41,1257.14,1240.63,1199.45,365769984
2006-11-24,1276.63,1282.31,1271.18,1274.82,1262.23,1247.06,1201.4,197070000
2006-12-01,1274.59,1280.04,1252.55,1272.54,1265.09,1253.83,1202.87,492920000
2006-12-08,1271.41,1290.26,1270.05,1281.39,1272.68,1259.71,1205.7,357009984
2006-12-15,1281.62,1301.89,1276.66,1295.81,1280.19,1265.83,1209.74,308460000
2006-12-22,1295.81,1300.99,1279.14,1279.59,1280.83,1268.99,1212.87,266280000
2006-12-29,1280.27,1296.26,1279.81,1287.02,1283.27,1272.75,1216.08,155200000
2007-01-05,1291.3,1297.38,1274.18,1276.21,1284,1274.55,1220.08,241180000
2007-01-12,1276.89,1298.74,1272.38,1298.06,1287.34,1280.01,1224.85,333070016
2007-01-19,1298.28,1301.44,1289.28,1294.46,1287.07,1283.63,1229.64,221840000
2007-01-26,1294.91,1303.92,1281.17,1286.12,1288.37,1284.6,1233.43,320380000
2007-02-02,1286.57,1310.67,1282.29,1309.1,1292.79,1288.03,1238.11,347470016
2007-02-09,1308.65,1313.38,1294.68,1300.09,1297.56,1290.78,1243.49,308270016
2007-02-16,1299.86,1316.98,1292.88,1314.5,1300.85,1294.1,1249.28,274409984
2007-02-23,1314.05,1319.68,1306.84,1309.77,1303.92,1295.49,1253.71,271990016
2007-03-02,1310,1315.18,1244,1248.51,1296.39,1292.38,1256.04,898089984
2007-03-09,1249.63,1273.66,1233.19,1265.85,1287.74,1290.27,1259.36,629020032
2007-03-16,1265.85,1270.98,1228.12,1249.33,1277.59,1287.58,1261.08,757350016
2007-03-23,1248.21,1295.76,1245.53,1292.19,1273.13,1286.99,1264.51,526450016
2007-03-30,1291.52,1294.2,1266.29,1278.13,1266.8,1285.36,1267.02,635100032
2007-04-06,1278.57,1302.91,1273.22,1297.33,1276.56,1286.48,1270.57,272860000
2007-04-13,1301.35,1305.36,1287.95,1304.92,1284.38,1286.06,1273.72,416000000
2007-04-20,1305.14,1333.72,1304.69,1333.27,1301.17,1289.38,1278,507510016
2007-04-27,1333.05,1343.99,1321.88,1341.31,1310.99,1292.06,1281.95,498190016
2007-05-04,1340.41,1354.7,1323.67,1352.25,1325.81,1296.31,1285.88,506940000
2007-05-11,1351.35,1356.49,1335.95,1350.46,1336.44,1306.5,1289.29,515300000
2007-05-18,1350.24,1364.75,1341.98,1364.53,1348.36,1316.37,1293.13,604449984
2007-05-25,1364.08,1371.45,1346.44,1354.93,1352.69,1326.93,1296.35,585990016
2007-06-01,1355.15,1377.92,1350.68,1374.8,1359.39,1335.19,1300.73,438849984
2007-06-08,1374.57,1377.7,1321.52,1346.5,1358.24,1342.03,1303.67,779729984
2007-06-15,1345.84,1374.36,1329.92,1368.84,1361.92,1349.18,1306.75,832790016
2007-06-22,1368.17,1374.58,1338.54,1344.74,1357.96,1353.16,1309.08,787449984
2007-06-29,1343.63,1353.36,1319.53,1340.31,1355.04,1353.87,1311.34,1000000000
2007-07-06,1340.09,1365.52,1339.65,1364.19,1352.92,1356.15,1314.1,327790016
2007-07-13,1363.97,1384.75,1340.09,1379.67,1359.55,1358.9,1316.9,674000000
2007-07-20,1379.89,1385.2,1359.55,1366.4,1359.06,1360.49,1319.79,853230016
2007-07-27,1365.3,1376.35,1288.8,1289.46,1348.01,1352.98,1319.87,1530000000
2007-08-03,1291.23,1322.85,1270.22,1276.19,1335.18,1345.11,1319.87,1720000000
2007-08-10,1273.1,1335.89,1266.69,1283.27,1319,1335.96,1319.38,1650000000
2007-08-17,1286.36,1302.28,1215.61,1282.39,1299.54,1329.55,1318.98,1700000000
2007-08-24,1281.28,1312.45,1268.68,1312.01,1288.66,1323.86,1319.84,850360000
2007-08-31,1311.79,1313.12,1268.9,1306.04,1291.98,1319.99,1319.74,917760000
2007-09-07,1305.38,1325.94,1282.61,1291.01,1294.94,1315.06,1319.44,649649984
2007-09-14,1289.9,1318.53,1274.2,1313.05,1300.9,1309.95,1319.39,780040000
2007-09-21,1312.39,1360.38,1301.66,1345.04,1313.43,1306.49,1320.56,884060032
2007-09-28,1343.95,1354.69,1331.24,1348.11,1320.65,1304.66,1323.88,653420032
2007-10-05,1350.3,1379.23,1345.7,1376.82,1334.81,1313.39,1327.58,591649984
2007-10-12,1376.38,1390.84,1364.11,1380.11,1352.63,1323.79,1331.94,625120000
2007-10-19,1380.11,1381.42,1319.19,1319.84,1353.99,1327.44,1332.86,989990016
2007-10-26,1319.41,1352.71,1308.23,1352.06,1355.39,1334.41,1335.33,1180000000
2007-11-02,1351.62,1366.3,1311.96,1330.14,1351.79,1336.22,1336.42,1130000000
2007-11-09,1328.61,1337.59,1272.51,1275.36,1331.5,1333.15,1335.44,1360000000
2007-11-16,1275.36,1311.96,1259.8,1279.96,1311.47,1332.05,1333.66,1240000000
2007-11-23,1279.96,1284.78,1242.05,1263.97,1300.3,1327.14,1331.08,1020000000
2007-11-30,1263.97,1308.01,1232.63,1300.56,1290,1322.69,1329.36,1190000000
2007-12-07,1300.78,1328.17,1281.93,1321.16,1288.2,1320,1328.38,757619968
2007-12-14,1320.5,1338.47,1286.67,1287.11,1290.55,1311.03,1325.8,1090000000
2007-12-21,1286.45,1304.95,1258.6,1304.08,1295.37,1303.42,1324.11,982659968
2007-12-28,1303.21,1315.4,1289.28,1293.2,1301.22,1300.76,1321.39,352100000
2008-01-04,1292.98,1296.25,1234,1238.79,1288.87,1289.43,1317.8,670529984
2008-01-11,1238.36,1251.63,1205.71,1225.51,1269.74,1278.97,1313.02,1470000000
2008-01-18,1226.17,1240.1,1145.42,1153.69,1243.06,1266.8,1306.65,1540000000
2008-01-25,1155.87,1193.3,1092.97,1161.31,1214.5,1254.94,1300.68,1480000000
2008-02-01,1163.05,1217.03,1140.64,1216.16,1199.09,1250.16,1295.75,1270000000
2008-02-08,1215.94,1218.77,1142.81,1158.05,1182.94,1235.91,1288.36,1180000000
2008-02-15,1157.39,1193.96,1149.34,1176.33,1173.11,1221.42,1282.03,996520000
2008-02-22,1175.24,1192.43,1155.22,1180.03,1178.37,1210.72,1278.38,772440000
2008-02-29,1179.16,1210.06,1153.69,1158.92,1177.9,1196.2,1274.47,994470016
2008-03-07,1157.39,1170.89,1116.26,1125.4,1159.74,1179.42,1269.21,1320000000
2008-03-14,1124.75,1161.53,1107.56,1123.9,1152.92,1167.93,1263.92,1640000000
2008-03-21,1120.86,1168.02,1089.13,1151.5,1147.95,1160.53,1258.57,1330000000
2008-03-28,1152.8,1183.44,1141.94,1146.5,1141.24,1159.81,1253.26,1010000000
2008-04-04,1146.5,1206.48,1138.24,1192.57,1147.98,1162.94,1249.97,1010000000
2008-04-11,1193.01,1207.35,1157.59,1160.84,1155.06,1157.4,1244.9,914870016
2008-04-18,1160.63,1215.39,1151.72,1206.48,1171.58,1162.25,1240.28,920419968
2008-04-25,1207.35,1217.56,1189.09,1214.3,1184.14,1166.04,1235.82,894230016
2008-05-02,1215.82,1240.38,1201.48,1230.6,1200.96,1171.1,1230.95,808390016
2008-05-09,1228.64,1237.77,1201.05,1207.35,1203.91,1175.95,1225.19,828030016
2008-05-16,1206.04,1242.55,1204.96,1239.29,1219.6,1187.33,1222.5,863129984
2008-05-23,1238.86,1252.55,1193.22,1193.88,1217.08,1194.33,1217.23,949240000
2008-05-30,1194.53,1222.99,1191.27,1217.34,1217.69,1200.92,1213.47,640899968
2008-06-06,1217.56,1226.47,1180.84,1181.71,1207.91,1204.44,1210.35,1320000000
2008-06-13,1181.05,1192.14,1156.94,1179.94,1202.43,1203.17,1207.02,1270000000
2008-06-20,1179.28,1190.57,1141.32,1144.57,1183.49,1201.55,1203.04,1240000000
2008-06-27,1146.09,1160.84,1104.44,1110.73,1166.86,1191.97,1196.71,1320000000
2008-07-04,1112.25,1123.53,1086.22,1097.72,1142.93,1180.31,1189.26,1180000000
2008-07-11,1092.08,1109.65,1063.44,1075.8,1121.75,1164.83,1182.22,2000000000
2008-07-18,1076.02,1095.98,1041.96,1093.81,1104.53,1153.48,1175.21,1840000000
2008-07-25,1092.73,1120.49,1082.31,1087.95,1093.2,1138.35,1168.37,1300000000
2008-08-01,1089.25,1119.41,1068.65,1093.59,1089.78,1128.32,1163.53,1350000000
2008-08-08,1094.46,1126.35,1081.45,1121.36,1094.5,1118.72,1160.05,1160000000
2008-08-15,1120.71,1139.8,1105.96,1127.87,1104.92,1113.34,1159.19,1140000000
2008-08-22,1127.65,1133.29,1093.81,1121.36,1110.43,1107.48,1157.86,940769984
2008-08-29,1120.28,1128.09,1095.55,1112.9,1115.42,1104.31,1154.42,858830016
2008-09-05,1112.47,1131.12,1055.63,1076.89,1112.08,1100.93,1151.71,1130000000
2008-09-12,1096.41,1112.47,1050.88,1090.97,1106,1100.25,1148.87,1710000000
2008-09-19,1070.6,1119.36,984.99,1080.13,1096.45,1100.68,1145.54,2969999872
2008-09-26,1078.4,1083.82,1023.14,1052.83,1082.74,1096.59,1142,1500000000
2008-10-03,1057.59,1058.68,955.74,960.72,1052.31,1083.86,1136.51,1950000000
2008-10-10,956.82,957.04,725.58,772.39,991.41,1051.74,1124.8,3280000000
2008-10-17,788.43,924.96,750.07,809.23,935.06,1020.53,1113.39,2670000128
2008-10-24,812.7,860.6,728.4,750.72,869.18,982.81,1100.2,2369999872
2008-10-31,749.2,853.01,715.18,838.49,826.31,954.53,1088.39,2400000000
2008-11-07,837.19,874.25,777.59,811.62,796.49,924.4,1076.75,1800000000
2008-11-14,815.73,834.37,708.02,746.82,791.38,891.39,1061.43,2470000128
2008-11-21,747.25,764.37,640.62,686.57,766.84,850.95,1043.84,3030000128
2008-11-28,694.37,777.59,678.98,776.07,771.91,820.55,1028.69,1470000000
2008-12-05,778.03,778.03,704.77,756.35,755.49,790.9,1013.65,2280000000
2008-12-12,756.14,796.88,718.83,768.05,746.77,771.63,997.95,1960000000
2008-12-19,766.32,796.46,742.68,764.37,750.28,770.83,983.63,1600000000
2008-12-26,766.97,773.26,739.65,753.74,763.72,765.28,968.18,602880000
2009-01-02,753.74,809.03,740.08,802.75,769.05,770.48,955.54,718760000
2009-01-09,802.1,817.71,765.67,768.05,771.39,763.44,941.81,1450000000
2009-01-16,767.62,768.05,704.95,735.96,764.97,755.87,928.19,2000000000
2009-01-23,738.78,750.92,691.72,714.27,754.95,752.62,914.98,1600000000
2009-01-30,714.27,759.81,703.22,713.41,746.89,755.3,902.17,1600000000
2009-02-06,714.49,753.96,699.31,752.66,736.87,752.96,891.4,1670000000
2009-02-13,752.87,757.21,698.66,711.24,725.51,748.45,878.64,1860000000
2009-02-20,706.03,710.15,652.69,667.44,711.8,738.39,864.63,1640000000
2009-02-27,667.87,682.18,632.74,636.86,696.32,725.64,849.4,2100000000
2009-03-06,634.26,636.43,577.45,596.53,672.95,709.92,831.91,2310000128
2009-03-13,597.4,660.66,581.78,657.39,653.89,695.38,816.23,1890000000
2009-03-20,654.12,698.34,649.99,665.67,644.78,685.14,801.04,1990000000
2009-03-27,668.07,723.61,666.98,710.98,653.49,682.64,787.64,1940000000
2009-04-03,707.93,735.81,675.69,732.32,672.58,684.45,776.15,1830000000
2009-04-10,731.89,744.52,699,742.78,701.83,687.39,764.55,1020000000
2009-04-17,739.51,759.77,724.48,755.19,721.39,687.64,753.72,1350000000
2009-04-24,754.11,756.94,717.08,754.98,739.25,692.01,743.79,1550000000
2009-05-01,752.15,772.84,730.58,763.25,749.71,701.6,737.21,1390000000
2009-05-08,763.25,809.87,763.25,805.73,764.39,718.48,738.32,1440000000
2009-05-15,802.46,804.21,763.91,769.35,769.7,735.77,736.99,1330000000
2009-05-22,768.7,804.64,762.6,771.1,772.88,747.14,737.67,1160000000
2009-05-29,771.1,808.34,763.91,799.85,781.86,760.55,736.38,1030000000
2009-06-05,801.81,834.26,798.54,819.45,793.1,771.4,736.64,1240000000
2009-06-12,818.58,833.67,806.38,823.17,796.58,780.49,739.18,1220000000
2009-06-19,821.2,821.42,786.86,801.3,802.97,786.34,743.01,1100000000
2009-06-26,800.2,804.36,773.73,799.77,808.71,790.79,743.8,1100000000
2009-07-03,798.89,812.23,781.17,781.61,805.06,793.46,744.64,782720000
2009-07-10,780.51,785.98,757.11,764.98,794.16,793.63,744.54,956899968
2009-07-17,765.42,823.17,757.33,819.89,793.51,795.05,746.39,989580032
2009-07-24,819.89,856.64,817.05,855.55,804.36,803.67,749.78,990760000
2009-07-31,854.89,869.77,843.52,861.45,816.7,812.7,751.74,973280000
2009-08-07,859.92,889.02,859.27,880.7,836.52,820.79,755.49,951110016
2009-08-14,880.05,888.8,862.55,880.05,859.53,826.85,760.3,883390016
2009-08-21,878.74,898.64,853.58,897.11,874.97,834.24,766.39,1000000000
2009-08-28,896.89,908.92,887.92,899.08,883.68,844.02,772.58,944460032
2009-09-04,898.2,902.14,867.14,887.27,888.84,852.77,777.07,955390016
2009-09-11,886.83,917.3,885.74,911.58,895.02,865.77,783.75,602809984
2009-09-18,910.49,941.68,901.26,932.46,905.5,882.51,792.58,935769984
2009-09-25,930.92,945.42,910.71,914.88,909.05,892.01,801.85,953660032
2009-10-02,915.98,936.63,889.39,897.96,908.83,896.25,811.9,1010000000
2009-10-09,897.96,939.05,895.98,938.61,919.1,903.97,821.27,829880000
2009-10-16,938.39,962.78,934.21,950.91,926.96,910.99,830.78,833089984
2009-10-23,949.37,965.85,940.59,946.52,929.78,917.64,838.63,1040000000
2009-10-30,946.08,956.62,904.77,907.85,928.37,918.71,844.48,1270000000
2009-11-06,906.31,939.93,901.7,937.07,936.19,922.51,850.96,1080000000
2009-11-13,936.63,969.59,935.97,959.26,940.32,929.71,857.76,808969984
2009-11-20,959.7,977.5,952.23,957.94,941.73,934.35,864.52,857470016
2009-11-27,957.72,976.84,937.73,957.5,943.93,936.85,871,522000000
2009-12-04,959.26,983.43,953.11,973.76,957.11,942.74,876.6,895040000
2009-12-11,973.76,976.18,953.55,973.59,964.41,950.3,883.41,715670016
2009-12-18,972.93,982.19,960.57,968.73,966.31,953.31,890,740889984
2009-12-25,969.62,990.57,967.63,990.13,972.74,957.24,896.34,361270016
2010-01-01,988.81,995.87,979.32,980.21,977.28,960.6,901.7,331860000
2010-01-08,982.85,1007.56,982.41,1007.34,984,970.55,907.84,604089984
2010-01-15,1007.56,1013.08,994.99,999.18,989.12,976.76,914.43,759600000
2010-01-22,998.74,1012.2,958.58,962.78,987.93,977.12,919.87,1050000000
2010-01-29,965.42,973.81,941.16,944.69,978.84,975.79,925.3,1300000000
2010-02-05,944.24,972.04,918.43,935.2,969.84,973.56,930.98,1430000000
2010-02-12,937.18,952.85,929.24,952.19,958.81,971.4,935.38,1330000000
2010-02-19,950.86,980.43,947.33,976.23,954.22,971.67,939.41,744560000
2010-02-26,976.01,981.97,957.04,973.81,956.42,972.17,943.15,949420032
2010-03-05,975.57,1004.91,974.47,1002.93,968.07,973.45,947.23,771379968
2010-03-12,1002.71,1020.84,998.52,1015.97,984.22,977.03,951.76,778230016
2010-03-19,1015.52,1032.8,1007.1,1024.61,998.71,978.76,956.01,916049984
2010-03-26,1021.95,1042.55,1016.19,1031.03,1009.67,981.94,960.41,992809984
2010-04-02,1032.14,1043.44,1029.04,1040.11,1022.93,989.68,965.5,602579968
2010-04-09,1039.89,1057.17,1037.68,1056.73,1033.69,1000.88,970.34,692520000
2010-04-16,1058.72,1072.68,1048.09,1054.73,1041.44,1012.83,974.41,908510016
2010-04-23,1050.97,1075.56,1045.43,1074.23,1051.37,1025.04,979.73,985089984
2010-04-30,1073.34,1078.22,1042.77,1048.75,1054.91,1032.29,984.75,1260000000
2010-05-07,1049.64,1065.15,935.77,980.96,1043.08,1033.01,986.16,2160000000
2010-05-14,997.14,1041,993.81,1006,1032.94,1033.31,988,1530000000
2010-05-21,1004.67,1016.85,931.56,961.02,1014.19,1027.82,988.48,2110000000
2010-05-28,961.91,980.74,918.71,964.57,992.26,1021.81,990.38,1610000000
2010-06-04,964.57,981.63,938.65,944.63,971.44,1013.17,990.63,1140000000
2010-06-11,942.86,968.14,922.7,965.25,968.3,1005.69,990.83,1420000000
2010-06-18,967.48,994.17,964.59,987.72,964.64,998.79,991.82,1100000000
2010-06-25,992.83,1004.84,945.46,956.13,963.66,988.93,991.77,1210000000
2010-07-02,955.69,960.58,894.97,902.31,951.21,971.74,989.39,1440000000
2010-07-09,902.98,956.36,892.08,954.13,953.11,962.27,988.74,866550016
2010-07-16,953.24,977.93,942.12,945.68,949.2,958.75,987.98,1040000000
2010-07-23,944.57,979.93,934.78,979.04,947.46,956.05,987.61,1210000000
2010-07-30,979.71,995.28,963.92,977.04,951.64,957.65,987.5,990259968
2010-08-06,982.6,1003.29,980.15,995.95,970.37,960.79,987.12,873289984
2010-08-13,996.39,1002.4,952.35,957.25,970.99,962.05,985.72,1040000000
2010-08-20,958.58,977.26,944.57,952.13,972.28,960.74,985.37,978649984
2010-08-27,951.91,961.03,922.55,946.35,965.74,956.6,985.42,1210000000
2010-09-03,947.02,982.6,923,981.71,966.68,959.16,986.97,1080000000
2010-09-10,981.93,989.1,966.37,987.31,964.95,967.66,988.14,567080000
2010-09-17,991.78,1012.11,989.99,1000.49,973.6,972.3,988.95,952739968
2010-09-24,999.37,1022.61,998.03,1021.49,987.47,979.88,990.54,1090000000
2010-10-01,1022.16,1030.65,1007.19,1020.59,1002.32,984.03,991.13,979420032
2010-10-08,1021.49,1040.03,1006.97,1036.9,1013.36,990.02,991.83,887030016
2010-10-15,1037.79,1055.22,1029.08,1049.86,1025.87,995.41,992.67,941120000
2010-10-22,1049.19,1059.91,1032.43,1054.99,1036.77,1005.18,993.47,951920000
2010-10-29,1054.99,1065.94,1043.38,1054.1,1043.29,1015.38,993.94,813030016
2010-11-05,1054.77,1094.08,1048.74,1091.85,1057.54,1029.93,995.11,954819968
2010-11-12,1090.51,1094.31,1064.6,1068.17,1063.8,1038.58,995.55,961000000
2010-11-19,1068.17,1077.33,1046.28,1070.63,1067.95,1046.91,995.43,991160000
2010-11-26,1074.65,1077.56,1049.63,1057.23,1068.4,1052.58,995.72,620070016
2010-12-03,1061.92,1096.54,1047.4,1093.19,1076.21,1059.75,999.46,1020000000
2010-12-10,1092.97,1109.1,1086.71,1108.87,1079.62,1068.58,1002.89,688929984
2010-12-17,1110.22,1114.48,1101.25,1111.12,1088.21,1076,1007.89,768000000
2010-12-24,1112.46,1126.59,1107.08,1124.12,1098.91,1083.43,1013.21,363009984
2010-12-31,1120.98,1129.06,1117.4,1124.12,1112.29,1090.34,1019.19,339360000
2011-01-07,1126.82,1145.66,1126.14,1137.13,1121.07,1098.64,1024.92,688659968
2011-01-14,1136.01,1157.32,1128.61,1156.87,1130.67,1105.15,1030.56,587520000
2011-01-21,1156.87,1162.93,1137.13,1148.12,1138.07,1113.14,1036.96,593569984
2011-01-28,1147.9,1165.84,1139.82,1140.72,1141.39,1120.15,1044.91,841489984
2011-02-04,1138.93,1173.92,1132.42,1172.79,1151.13,1131.71,1052.19,715289984
2011-02-11,1172.79,1192.08,1171.67,1190.74,1161.85,1141.46,1060.36,658369984
2011-02-18,1189.62,1204.87,1186.25,1204.42,1171.36,1151.02,1067.88,591260032
2011-02-25,1204.19,1204.42,1159.56,1183.11,1178.36,1158.22,1074.74,862889984
2011-03-04,1182.66,1199.04,1162.93,1184.46,1187.1,1164.25,1081.03,1050000000
2011-03-11,1184.46,1190.74,1151.38,1171.87,1186.92,1169.02,1088.18,1070000000
2011-03-18,1169.39,1171.41,1117.83,1147.55,1178.28,1170.06,1094.7,1550000000
2011-03-25,1149.35,1183.8,1148,1179.74,1173.35,1172.35,1102.48,747470016
2011-04-01,1179.07,1201.13,1170.96,1195.73,1175.87,1177.11,1109.61,662369984
2011-04-08,1195.05,1203.61,1187.63,1192.13,1177.4,1182.25,1116.44,661299968
2011-04-15,1193.93,1197.98,1169.16,1187.63,1180.56,1183.74,1122.68,776590016
2011-04-22,1187.17,1204.74,1161.96,1198.66,1190.78,1184.53,1128.58,627920000
2011-04-29,1198.21,1228.15,1195.28,1224.55,1199.74,1186.54,1135.38,595480000
2011-05-06,1227.7,1236.93,1193.48,1201.81,1200.95,1188.41,1140.88,897590016
2011-05-13,1204.29,1223.2,1196.63,1201.36,1202.8,1190.1,1145.93,751910016
2011-05-20,1199.56,1211.72,1185.15,1195.73,1204.42,1192.49,1150.62,772070016
2011-05-27,1194.15,1201.13,1172.77,1197.76,1204.24,1197.51,1155.41,753009984
2011-06-03,1197.53,1213.74,1165.79,1167.36,1192.8,1196.27,1157.92,832979968
2011-06-10,1169.61,1169.84,1141.21,1143.02,1181.04,1191,1160.42,940049984
2011-06-17,1144.15,1164.05,1132.62,1145.05,1169.78,1186.29,1162.9,1210000000
2011-06-24,1144.15,1170.15,1136.23,1143.24,1159.29,1181.85,1165.77,1090000000
2011-07-01,1144.15,1208.82,1136.91,1207.23,1161.18,1182.71,1169.57,1000000000
2011-07-08,1207.01,1225.1,1199.77,1213.56,1170.42,1181.61,1173.06,673900032
2011-07-15,1211.3,1211.53,1171.51,1189.37,1179.69,1180.37,1175.67,1060000000
2011-07-22,1188.92,1218.99,1167.89,1212.89,1193.26,1181.52,1178.62,871859968
2011-07-29,1202.94,1212.21,1156.36,1165.4,1197.69,1178.49,1180,1030000000
2011-08-05,1181.23,1184.62,1052.12,1083.32,1172.91,1167.05,1178.21,2220000000
2011-08-12,1055.74,1075.41,974.11,1064.33,1143.06,1156.74,1175.12,2880000000
2011-08-19,1067.04,1091.46,1010.74,1016.62,1108.51,1144.1,1170.74,1730000000
2011-08-26,1014.81,1074.96,1005.09,1063.65,1078.66,1135.96,1168.17,1480000000
2011-09-02,1063.2,1112.26,1056.87,1057.54,1057.09,1127.39,1164.33,1240000000
2011-09-09,1053.7,1088.77,1027.47,1047.19,1049.87,1111.39,1159.54,1130000000
2011-09-16,1032.42,1103.77,1021.06,1101.27,1057.25,1100.16,1156.1,1510000000
2011-09-23,1089.91,1103.77,1001.52,1026.74,1059.28,1083.9,1150.89,1600000000
2011-09-30,1019.7,1081.5,1013.34,1023.33,1051.22,1064.94,1145.52,1450000000
2011-10-07,1020.61,1066.73,970.62,1049.69,1049.64,1053.37,1141.45,1680000000
2011-10-14,1052.19,1110.13,1051.05,1108.08,1061.82,1055.84,1140.13,1150000000
2011-10-21,1107.17,1123.08,1077.41,1122.62,1066.09,1061.67,1138.23,1290000000
2011-10-28,1117.62,1171.7,1105.58,1164.2,1093.59,1076.43,1137.18,1380000000
2011-11-04,1163.29,1163.97,1098.31,1136.94,1116.31,1083.76,1135.34,1420000000
2011-11-11,1138.98,1158.98,1107.17,1146.48,1135.66,1092.65,1133.97,1180000000
2011-11-18,1148.98,1154.89,1096.49,1103.31,1134.71,1098.27,1130.79,1130000000
2011-11-25,1097.86,1098.77,1042.87,1048.33,1119.85,1092.97,1124.91,770200000
2011-12-02,1065.14,1147.62,1062.64,1130.12,1113.04,1103.31,1122.52,1130000000
2011-12-09,1134.21,1155.83,1116.34,1143.96,1114.44,1115.37,1120.61,1090000000
2011-12-16,1141.45,1145.33,1093.74,1105.61,1106.27,1120.97,1117.61,1120000000
2011-12-23,1106.53,1151.03,1091.46,1150.58,1115.72,1125.22,1116.04,815200000
2011-12-30,1150.81,1154.46,1134.83,1143.5,1134.75,1127.3,1115.24,424289984
